,brand,product_name,product_propablity,product_detail,RRP,price,rating,product_code,stock_info,product_description
10454,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,5.16,4.19,,B51231,In Stock Online, SERIES 5123  BRIGHT  SIZE 1
10455,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,19.32,15.44,,B512312,In Stock Online, SERIES 5123  BRIGHT  SIZE 12
10456,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,17.86,14.33,,B512311,In Stock Online, SERIES 5123  BRIGHT  SIZE 11
10457,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,35.72,28.67,,B512316,In Stock Online, SERIES 5123  BRIGHT  SIZE 16
10458,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,95.13,76.08,,B512330,In Stock Online, SERIES 5123  BRIGHT  SIZE 30
10459,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,7.41,5.95,,B51234,In Stock Online, SERIES 5123  BRIGHT  SIZE 4
10460,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,7.81,6.28,,B51235,In Stock Online, SERIES 5123  BRIGHT  SIZE 5
10461,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,9.92,8.05,,B51238,In Stock Online, SERIES 5123  BRIGHT  SIZE 8
10462,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,70.13,56.23,,B542320,In Stock Online, SERIES 5423  FILBERT  SIZE 20
10463,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,80.98,65.05,,B512324,In Stock Online, SERIES 5123  BRIGHT  SIZE 24
10464,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,5.56,4.52,,B51232,In Stock Online, SERIES 5123  BRIGHT  SIZE 2
10465,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,9.92,8.05,90.0,B54234,In Stock Online, SERIES 5423  FILBERT  SIZE 4
10466,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,10.98,8.82,,B54235,In Stock Online, SERIES 5423  FILBERT  SIZE 5
10467,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,18.92,15.11,,B572311,In Stock Online, SERIES 5723  ROUND  SIZE 11
10468,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,24.08,19.3,,B572312,In Stock Online, SERIES 5723  ROUND  SIZE 12
10469,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,17.2,13.78,,B572310,In Stock Online, SERIES 5723  ROUND  SIZE 10
10470,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,5.69,4.63,,B57231,In Stock Online, SERIES 5723  ROUND  SIZE 1
10471,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,7.14,5.73,,B57233,In Stock Online, SERIES 5723  ROUND  SIZE 3
10472,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,8.34,6.62,,B57234,In Stock Online, SERIES 5723  ROUND  SIZE 4
10473,ESCODA , NATURAL , HOG , SERIES 7040 ,15.4,10.92,,B704024,In Stock Online, HOG  SERIES 7040  # 24
10474,ESCODA , NATURAL , HOG , SERIES 7040 ,5.81,4.19,,B70406,In Stock Online, HOG  SERIES 7040  # 6
10475,ESCODA , NATURAL , HOG , SERIES 7040 ,5.46,3.86,,B70404,In Stock Online, HOG  SERIES 7040  # 4
10476,ESCODA , NATURAL , HOG , SERIES 7040 ,6.4,4.52,,B70408,In Stock Online, HOG  SERIES 7040  # 8
10477,ESCODA , NATURAL , HOG , SERIES 7040 ,10.07,7.17,,B704016,In Stock Online, HOG  SERIES 7040  # 16
10478,ESCODA , NATURAL , HOG , SERIES 7040 ,8.56,6.06,,B704014,In Stock Online, HOG  SERIES 7040  # 14
10479,ESCODA , NATURAL , HOG , SERIES 7040 ,11.25,7.94,,B704018,In Stock Online, HOG  SERIES 7040  # 18
10480,ESCODA , NATURAL , HOG , SERIES 7040 ,5.44,3.86,,B70402,In Stock Online, HOG  SERIES 7040  # 2
10481,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,8.2,6.62,,B710510,In Stock Online, SERIES 7105  FLAT  SIZE 10
10482,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,23.68,18.96,,B542312,In Stock Online, SERIES 5423  FILBERT  SIZE 12
10483,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,18.92,15.22,,B542311,In Stock Online, SERIES 5423  FILBERT  SIZE 11
10484,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,11.78,9.48,,B54236,In Stock Online, SERIES 5423  FILBERT  SIZE 6
10485,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,12.44,9.92,80.0,B54237,In Stock Online, SERIES 5423  FILBERT  SIZE 7
10486,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,50.54,40.8,,B512320,In Stock Online, SERIES 5123  BRIGHT  SIZE 20
10487,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,9.39,7.5,100.0,B51236,In Stock Online, SERIES 5123  BRIGHT  SIZE 6
10488,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,7.94,6.39,,B54231,In Stock Online, SERIES 5423  FILBERT  SIZE 1
10489,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,12.31,9.92,100.0,B51239,In Stock Online, SERIES 5123  BRIGHT  SIZE 9
10490,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,9.26,7.39,,B54233,In Stock Online, SERIES 5423  FILBERT  SIZE 3
10491,ESCODA , NATURAL , HOG , SERIES 7040 ,7.53,5.4,,B704012,In Stock Online, HOG  SERIES 7040  # 12
10492,ESCODA , NATURAL , HOG , SERIES 7040 ,7.04,4.96,,B704010,In Stock Online, HOG  SERIES 7040  # 10
10493,ESCODA , NATURAL , HOG , SERIES 7040 ,13.07,9.26,,B704020,In Stock Online, HOG  SERIES 7040  # 20
10494,ESCODA , NATURAL , HOG , SERIES 7040 ,14.17,10.03,,B704022,In Stock Online, HOG  SERIES 7040  # 22
10495,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,9.39,7.5,,B710512,In Stock Online, SERIES 7105  FLAT  SIZE 12
10496,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,11.25,9.04,100.0,B710514,In Stock Online, SERIES 7105  FLAT  SIZE 14
10497,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,17.99,14.44,,B710518,In Stock Online, SERIES 7105  FLAT  SIZE 18
10498,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,12.83,10.36,100.0,B710516,In Stock Online, SERIES 7105  FLAT  SIZE 16
10499,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,20.11,16.1,,B710520,In Stock Online, SERIES 7105  FLAT  SIZE 20
10500,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,5.03,4.08,,B71052,In Stock Online, SERIES 7105  FLAT  SIZE 2
10501,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,30.56,24.81,,B710526,In Stock Online, SERIES 7105  FLAT  SIZE 26
10502,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,27.12,21.72,,B710524,In Stock Online, SERIES 7105  FLAT  SIZE 24
10503,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,23.55,18.85,100.0,B710522,In Stock Online, SERIES 7105  FLAT  SIZE 22
10504,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,32.55,26.46,,B710528,In Stock Online, SERIES 7105  FLAT  SIZE 28
10505,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,34.8,28.12,90.0,B710530,In Stock Online, SERIES 7105  FLAT  SIZE 30
10506,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,5.42,4.41,,B71054,In Stock Online, SERIES 7105  FLAT  SIZE 4
10507,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,6.22,4.96,93.3333,B71056,In Stock Online, SERIES 7105  FLAT  SIZE 6
10508,DA VINCI , ACRYLIC IMPASTO , SERIES 7705 , ROUND ,4.63,3.75,,B77051,In Stock Online, SERIES 7705  ROUND  SIZE 1
10509,DA VINCI , ACRYLIC IMPASTO , SERIES 7105 , FLAT ,7.14,5.84,100.0,B71058,In Stock Online, SERIES 7105  FLAT  SIZE 8
10510,DA VINCI , ACRYLIC IMPASTO , SERIES 7705 , ROUND ,13.1,10.59,,B770512,In Stock Online, SERIES 7705  ROUND  SIZE 12
10511,DA VINCI , ACRYLIC IMPASTO , SERIES 7705 , ROUND ,11.11,8.93,,B770510,In Stock Online, SERIES 7705  ROUND  SIZE 10
10512,DA VINCI , ACRYLIC IMPASTO , SERIES 7705 , ROUND ,5.03,4.08,,B77052,In Stock Online, SERIES 7705  ROUND  SIZE 2
10513,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,45.25,36.39,100.0,B572316,In Stock Online, SERIES 5723  ROUND  SIZE 16
10514,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,63.38,50.72,,B572320,In Stock Online, SERIES 5723  ROUND  SIZE 20
10515,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,5.95,4.85,,B57232,In Stock Online, SERIES 5723  ROUND  SIZE 2
10516,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,10.19,8.16,,B57236,In Stock Online, SERIES 5723  ROUND  SIZE 6
10517,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,12.04,9.59,,B57238,In Stock Online, SERIES 5723  ROUND  SIZE 8
10518,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,13.1,10.59,100.0,B57239,In Stock Online, SERIES 5723  ROUND  SIZE 9
10519,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,8.47,6.84,,B57235,In Stock Online, SERIES 5723  ROUND  SIZE 5
10520,DA VINCI , MAESTRO 2 , SERIES 5723 , ROUND ,10.98,8.82,,B57237,In Stock Online, SERIES 5723  ROUND  SIZE 7
10521,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,9.79,7.83,,B51237,In Stock Online, SERIES 5123  BRIGHT  SIZE 7
10522,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,8.73,7.06,,B54232,In Stock Online, SERIES 5423  FILBERT  SIZE 2
10523,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,14.29,11.47,,B54239,In Stock Online, SERIES 5423  FILBERT  SIZE 9
10524,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,13.23,10.69,,B54238,In Stock Online, SERIES 5423  FILBERT  SIZE 8
10525,DA VINCI , MAESTRO 2 , SERIES 5123 , BRIGHT ,6.48,5.29,90.0,B51233,In Stock Online, SERIES 5123  BRIGHT  SIZE 3
10526,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,16.94,13.67,,B542310,In Stock Online, SERIES 5423  FILBERT  SIZE 10
10527,DA VINCI , MAESTRO 2 , SERIES 5423 , FILBERT ,48.96,39.69,,B542316,Low Stock, SERIES 5423  FILBERT  SIZE 16
10528,HANDOVER , SOFT HAIR MOP , FERRULE , # 4 ,7.34,6.12,100.0,705F/004,In Stock Online, FERRULE  # 4  10MM DIAMETER
10529,HANDOVER , SOFT HAIR MOP , FERRULE , # 2 ,6.48,5.4,,705F/002,In Stock Online, FERRULE  # 2  6MM DIAMETER
10530,HANDOVER , SOFT HAIR MOP , FERRULE , # 8 ,12.31,10.25,100.0,705F/008,In Stock Online, FERRULE  # 8  16MM DIAMETER
10531,HANDOVER , SOFT HAIR MOP , FERRULE , # 6 ,10.39,8.66,,705F/006,In Stock Online, FERRULE  # 6  13MM DIAMETER
10532,PRINCETON , NEPTUNE , FAUX SQUIRREL , 1&1/2 INCH MOTTLER ,42.94,28.67,,BPR4750M150,In Stock Online, FAUX SQUIRREL  1&1/2 INCH MOTTLER  4750
10533,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,29.44,19.63,100.0,BD1016,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10534,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,12.24,8.16,,BD106,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10535,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,9.79,6.62,,BD105,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10536,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,24.28,16.21,,BD2512,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10537,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,11.97,8.05,,BD254,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10538,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,10.52,7.06,,BD252,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10539,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,12.24,8.16,93.3333,BD356,Low Stock, SERIES C35  LONG HANDLED  BRIGHT 
10540,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,11.97,8.05,,BD354,In Stock Online, SERIES C35  LONG HANDLED  BRIGHT 
10541,DALER ROWNEY , CRYLA , SERIES C20 , LONG HANDLED ,24.28,16.21,100.0,BD2012,In Stock Online, SERIES C20  LONG HANDLED  ROUND 
10542,DALER ROWNEY , CRYLA , SERIES C20 , LONG HANDLED ,12.97,8.71,,BD206,Low Stock, SERIES C20  LONG HANDLED  ROUND 
10543,DALER ROWNEY , CRYLA , SERIES C20 , LONG HANDLED ,15.15,10.14,100.0,BD208,In Stock Online, SERIES C20  LONG HANDLED  ROUND 
10544,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,18.52,12.35,,BD3510,In Stock Online, SERIES C35  LONG HANDLED  BRIGHT 
10545,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,9.13,6.18,,BD351,In Stock Online, SERIES C35  LONG HANDLED  BRIGHT 
10546,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,6.15,4.19,,BD1000,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10547,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,8.73,5.84,100.0,BD104,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10548,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,7.34,4.96,,BD102,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10549,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,7.61,5.07,100.0,BD103,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10550,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,20.05,13.45,,BD2510,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10551,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,8.73,5.84,93.3333,BD251,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10552,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,22.36,15.0,,BD3512,In Stock Online, SERIES C35  LONG HANDLED  BRIGHT 
10553,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,9.79,6.62,,BD352,Low Stock, SERIES C35  LONG HANDLED  BRIGHT 
10554,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,15.81,10.59,93.3333,BD308,In Stock Online, SERIES C30  LONG HANDLED  FILBERT 
10555,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,12.97,8.71,,BD306,In Stock Online, SERIES C30  LONG HANDLED  FILBERT 
10556,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,11.97,8.05,,BD304,Low Stock, SERIES C30  LONG HANDLED  FILBERT 
10557,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,25.6,17.09,,BD1014,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10558,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,20.05,13.45,,BD1010,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10559,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,6.55,4.41,100.0,BD101,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10560,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,12.97,8.71,,BD256,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10561,DALER ROWNEY , CRYLA , SERIES C25 , LONG HANDLED ,16.47,11.03,,BD258,In Stock Online, SERIES C25  LONG HANDLED  FLAT 
10562,DALER ROWNEY , CRYLA , SERIES C35 , LONG HANDLED ,15.81,10.59,100.0,BD358,In Stock Online, SERIES C35  LONG HANDLED  BRIGHT 
10563,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,33.41,22.6,,BD1018,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10564,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,17.2,11.47,,BD108,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10565,DALER ROWNEY , CRYLA , SERIES C20 , LONG HANDLED ,7.87,5.29,100.0,BD200,In Stock Online, SERIES C20  LONG HANDLED  ROUND 
10566,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,22.36,15.0,,BD3012,In Stock Online, SERIES C30  LONG HANDLED  FILBERT 
10567,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,9.79,6.62,,BD302,In Stock Online, SERIES C30  LONG HANDLED  FILBERT 
10568,DALER ROWNEY , CRYLA , SERIES C10 , SHORT HANDLED ,22.36,15.0,,BD1012,In Stock Online, SERIES C10  SHORT HANDLED  ROUND 
10569,DALER ROWNEY , CRYLA , SERIES C20 , LONG HANDLED ,19.38,13.01,80.0,BD2010,In Stock Online, SERIES C20  LONG HANDLED  ROUND 
10570,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,18.52,12.35,,BD3010,In Stock Online, SERIES C30  LONG HANDLED  FILBERT 
10571,DALER ROWNEY , CRYLA , SERIES C30 , LONG HANDLED ,9.13,6.18,80.0,BD300,In Stock Online, SERIES C30  LONG HANDLED  FILBERT 
10572,FRISKET , MASKING FILM , ROLL , 25.4X366CM ,17.86,9.92,,GSA52800,In Stock Online, ROLL  25.4X366CM  MATT
10573,FRISKET , MASKING FILM , ROLL , 38.1X366CM ,22.48,12.46,,GSA52802,Awaiting Stock - Due Soon, ROLL  38.1X366CM  MATT
10574,FRISKET , MASKING FILM , ROLL , 63.5X366CM ,34.39,19.08,,GSA52804,In Stock Online, ROLL  63.5X366CM  MATT
10575,FRISKET , MASKING FILM , 10 SHEET PACK , 50.8X63.5CM ,59.53,33.08,,GSA52710,In Stock Online, 10 SHEET PACK  50.8X63.5CM  GLOSS
10576,FRISKET , MASKING FILM , ROLL , 63.5X2286CM ,165.38,91.52,,GSA52712,In Stock Online, ROLL  63.5X2286CM  GLOSS
10577,FRISKET , MASKING FILM , 8 SHEET PACK , 25.4X38.1CM ,18.51,10.25,,GSA52808,In Stock Online, 8 SHEET PACK  25.4X38.1CM  MATT
10578,FRISKET , MASKING FILM , ROLL , 63.5X914CM ,68.79,38.59,100.0,GSA52806,Low Stock, ROLL  63.5X914CM  MATT
10579,FRISKET , MASKING FILM , 10 SHEET PACK , 50.8X63.5CM ,59.53,33.08,,GSA52810,In Stock Online, 10 SHEET PACK  50.8X63.5CM  MATT
10580,FRISKET , MASKING FILM , ROLL , 25.4X366CM ,17.86,9.92,100.0,GSA52700,In Stock Online, ROLL  25.4X366CM  GLOSS
10581,FRISKET , MASKING FILM , 8 SHEET PACK , 25.4X38.1CM ,18.51,10.25,,GSA52708,In Stock Online, 8 SHEET PACK  25.4X38.1CM  GLOSS
10582,FRISKET , MASKING FILM , ROLL , 63.5X914CM ,68.79,38.59,,GSA52706,In Stock Online, ROLL  63.5X914CM  GLOSS
10583,FRISKET , MASKING FILM , ROLL , 38.1X366CM ,22.48,12.46,,GSA52702,In Stock Online, ROLL  38.1X366CM  GLOSS
10584,FRISKET , MASKING FILM , ROLL , 63.5X366CM ,34.39,19.08,,GSA52704,In Stock Online, ROLL  63.5X366CM  GLOSS
10585,DALER ROWNEY , CRYLA , SERIES C20 , LONG HANDLED ,9.13,6.18,,BD201,Low Stock, SERIES C20  LONG HANDLED  ROUND 
10586,ESCODA , ULTIMO , TENDO SYNTHETIC , SERIES 1533 ,11.63,8.27,,BE15334,In Stock Online, TENDO SYNTHETIC  SERIES 1533  RIGGER 
10587,ESCODA , ULTIMO , TENDO SYNTHETIC , SERIES 1533 ,11.97,8.49,100.0,BE15336,In Stock Online, TENDO SYNTHETIC  SERIES 1533  RIGGER 
10588,ESCODA , ULTIMO , TENDO SYNTHETIC , SERIES 1533 ,11.1,7.83,,BE15332,In Stock Online, TENDO SYNTHETIC  SERIES 1533  RIGGER 
10589,ESCODA , ULTIMO , TENDO SYNTHETIC , SERIES 1533 ,13.63,9.59,,BE153310,In Stock Online, TENDO SYNTHETIC  SERIES 1533  RIGGER 
10590,ESCODA , ULTIMO , TENDO SYNTHETIC , SERIES 1533 ,11.07,7.83,,BE15330,In Stock Online, TENDO SYNTHETIC  SERIES 1533  RIGGER 
10591,ESCODA , ULTIMO , TENDO SYNTHETIC , SERIES 1533 ,12.94,9.15,,BE15338,In Stock Online, TENDO SYNTHETIC  SERIES 1533  RIGGER 
10592,HANDOVER , PURE SQUIRREL HAIR MOP , POINTED , QUILL ,67.08,55.9,,700P/012,Awaiting Stock - Due: 30-03-2020, POINTED  QUILL  # 12
10593,HANDOVER , PURE SQUIRREL HAIR MOP , POINTED , QUILL ,46.64,38.87,,700P/010,Awaiting Stock - Due: 30-03-2020, POINTED  QUILL  # 10
10594,HANDOVER , PURE SQUIRREL HAIR MOP , POINTED , QUILL ,35.2,29.33,,700P/008,Awaiting Stock - Due: 30-03-2020, POINTED  QUILL  # 8
10595,HANDOVER , SOFT HAIR MOP , FERRULE , # 10 ,16.94,14.11,100.0,705F/010,In Stock Online, FERRULE  # 10  19MM DIAMETER
10596,HANDOVER , PURE SQUIRREL HAIR MOP , POINTED , QUILL ,18.66,15.55,,700P/002,Awaiting Stock - Due: 30-03-2020, POINTED  QUILL  # 2
10597,HANDOVER , PURE SQUIRREL HAIR MOP , POINTED , QUILL ,26.6,22.16,,700P/006,Awaiting Stock - Due: 30-03-2020, POINTED  QUILL  # 6
10598,DA VINCI , PRIMO , BRISTLE , RED HANDLE ,3.44,2.65,80.0,BV358R0,In Stock Online, BRISTLE  RED HANDLE  ROUND
10599,DA VINCI , PRIMO , BRISTLE , BLUE HANDLE ,3.84,2.98,,BV359B0,In Stock Online, BRISTLE  BLUE HANDLE  FLAT
10600,DA VINCI , PRIMO , SYNTHETIC , BLUE HANDLE ,4.63,3.64,,BV353B0,In Stock Online, SYNTHETIC  BLUE HANDLE  ROUND
10601,DA VINCI , PRIMO , SYNTHETIC , RED HANDLE ,4.63,3.64,,BV353R0,In Stock Online, SYNTHETIC  RED HANDLE  ROUND
10602,DA VINCI , PRIMO , SYNTHETIC , BLUE HANDLE ,5.29,4.08,,BV354B0,In Stock Online, SYNTHETIC  BLUE HANDLE  FLAT
10603,DA VINCI , PRIMO , SYNTHETIC , RED HANDLE ,5.29,4.08,,BV354R0,In Stock Online, SYNTHETIC  RED HANDLE  FLAT
10604,DA VINCI , PRIMO , BRISTLE , BLUE HANDLE ,3.44,2.65,,BV358B0,In Stock Online, BRISTLE  BLUE HANDLE  ROUND
10605,DA VINCI , PRIMO , BRISTLE , RED HANDLE ,3.84,2.98,,BV359R0,In Stock Online, BRISTLE  RED HANDLE  FLAT
10606,FRISKET , MASKING FILM , ROLL , 63.5X2286CM ,164.06,91.52,40.0,GSA52812,Awaiting Stock - Due Soon, ROLL  63.5X2286CM  MATT
10607,DA VINCI , PRIMO , SYNTHETIC , BLUE HANDLE ,9.92,7.28,,BVS5019B0,In Stock Online, SYNTHETIC  BLUE HANDLE  SET OF 2
10608,DA VINCI , PRIMO , SYNTHETIC , RED HANDLE ,9.92,7.28,,BVS5019R0,In Stock Online, SYNTHETIC  RED HANDLE  SET OF 2
10609,DA VINCI , PRIMO , BRISTLE , BLUE HANDLE ,7.28,5.4,,BVS5118B0,In Stock Online, BRISTLE  BLUE HANDLE  SET OF 2
10610,DA VINCI , PRIMO , BRISTLE , RED HANDLE ,7.28,5.4,,BVS5118R0,In Stock Online, BRISTLE  RED HANDLE  SET OF 2
10611,CRESCENT , ART BOARD , MARKER WHITE , OFF WHITE ,7.93,2.09,,PCAB2153,In Stock Online, MARKER WHITE  OFF WHITE  HOT PRESS 
10612,CRESCENT , ART BOARD , PROFESSIONAL MARKER , OFF WHITE ,9.26,3.31,80.0,PCAB2003,In Stock Online, PROFESSIONAL MARKER  OFF WHITE  HOT PRESS 
10613,CRESCENT , ART BOARD , PROFESSIONAL MARKER , OFF WHITE ,11.89,6.28,,PCAB2006,In Stock Online, PROFESSIONAL MARKER  OFF WHITE  HOT PRESS 
10614,DALER ROWNEY , BRISTOL BOARD , PAD , 250GSM ,20.64,13.78,92.5,PDBRA3,In Stock Online, PAD  250GSM  20 SHEETS 
10615,DALER ROWNEY , BRISTOL BOARD , PAD , 250GSM ,10.52,7.06,,PDBRA4,In Stock Online, PAD  250GSM  20 SHEETS 
10616,CRESCENT , ART BOARD , STUDIO MARKER , OFF WHITE ,10.57,3.86,,PCAB2016,In Stock Online, STUDIO MARKER  OFF WHITE  HOT PRESS 
10617,CRESCENT , ART BOARD , STUDIO MARKER , OFF WHITE ,6.6,2.09,90.0,PCAB2013,In Stock Online, STUDIO MARKER  OFF WHITE  HOT PRESS 
10618,CRESCENT , ART BOARD , MARKER WHITE , OFF WHITE ,9.26,3.86,,PCAB2156,In Stock Online, MARKER WHITE  OFF WHITE  HOT PRESS 
10619,DERIVAN , MATISSE FLOW , ACRYLIC PAINT , 500ML ,41.37,30.87,100.0,ADVF500015,In Stock Online, ACRYLIC PAINT  500ML  TITANIUM WHITE
10620,GOLDEN , HIGH FLOW , ACRYLIC PAINT , 30ML ,89.91,57.34,93.3333,AGHF-0953,In Stock Online, ACRYLIC PAINT  30ML  ASSORTED SET OF 10
10621,HANDOVER , SOFT HAIR MOP , FERRULE , # 12 ,20.64,17.2,100.0,705F/012,In Stock Online, FERRULE  # 12  22MM DIAMETER
10622,HANDOVER , PURE SQUIRREL HAIR MOP , FERRULE , # 4 ,13.89,11.58,,700F/004,In Stock Online, FERRULE  # 4  10MM DIAMETER
10623,HANDOVER , PURE SQUIRREL HAIR MOP , FERRULE , # 6 ,23.29,19.41,,700F/006,In Stock Online, FERRULE  # 6  13MM DIAMETER
10624,HANDOVER , PURE SQUIRREL HAIR MOP , FERRULE ,# 2 ,12.17,10.14,100.0,700F/002,In Stock Online, FERRULE # 2  6MM DIAMETER
10625,HANDOVER , PURE SQUIRREL HAIR MOP , FERRULE , # 12 ,70.13,58.44,,700F/012,In Stock Online, FERRULE  # 12  22MM DIAMETER
10626,HANDOVER , PURE SQUIRREL HAIR MOP , FERRULE , # 10 ,48.96,40.8,,700F/010,In Stock Online, FERRULE  # 10  19MM DIAMETER
10627,HANDOVER , PURE SQUIRREL HAIR MOP , FERRULE , # 8 ,32.42,27.01,90.0,700F/008,In Stock Online, FERRULE  # 8  16MM DIAMETER
10628,HIGGINS , PIGMENTED INK , WATERPROOF , 1OZ (29.6ML) ,7.61,5.95,,GH29635,Low Stock, WATERPROOF  1OZ (29.6ML)  YELLOW
